Overall Rating,House Type,Number of Reviews,Number of beds,Number of Bath,Number of bedroom,Number of guests,Superhost,New Listing,Latitude,Longitude,Cleanliness,Accuracy,Communication,Location,Check_in,Value,Essentials,Air conditioning,Cleaning products,Cooking basics,Dryer,Heating,Hot tub,Kitchen,Pool,Washer,Wifi,Bathtub,TV,Dishwasher,Stove,Beach access,Lake access,Waterfront,BBQ grill,Fire pit,Free parking on premise,Sauna,Breakfast,Bay view,Beach view,Canal view,City skyline view,Courtyard view,Desert view,Garden view,Golf course view,Harbor view,Lake view,Marina view,Mountain view,Ocean view,Park view,Pool view,Resort view,River view,Sea view,Valley view,Vineyard view,Fireplace,Cost
4.93,home,426,1.0,1.0,1.0,4.0,True,False,38.6146000000,-90.2802000000,4.80,5.00,4.80,5.00,4.90,4.90,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,119
4.84,serviced apartment ,105,1.0,1.0,1.0,2.0,True,False,38.5884700000,-90.3085900000,5.00,4.90,4.70,4.80,4.90,4.80,True,True,True,True,True,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,112
0.00,rental unit ,0,1.0,1.0,1.0,4.0,False,True,38.6390000000,-90.2606000000,0.00,0.00,0.00,0.00,0.00,0.00,True,True,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200
4.93,rental unit ,41,4.0,2.0,2.0,7.0,True,False,38.6076000000,-90.2045000000,4.90,4.80,5.00,4.80,4.90,4.90,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,211
4.57,Room,194,1.0,1.0,1.0,2.0,False,False,38.7131200000,-90.3591000000,4.80,4.70,4.60,4.60,4.70,4.70,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,57
4.82,Room,22,1.0,1.0,1.0,6.0,False,False,38.5201900000,-90.3265400000,4.70,4.60,4.80,5.00,4.90,4.90,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,64
4.61,rental unit ,28,2.0,1.0,2.0,4.0,False,False,38.6123783603,-90.2651780337,4.60,4.70,4.60,4.70,4.70,4.60,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127
4.80,townhouse ,106,4.0,2.0,3.0,7.0,True,False,38.6268100000,-90.2595000000,4.90,4.80,4.90,4.80,4.90,4.80,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,268
4.85,vacation home,110,3.0,1.5,2.0,6.0,True,False,38.6076400000,-90.2038800000,4.90,4.90,5.00,4.70,4.90,4.80,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,211
4.92,guest suite,105,1.0,1.0,1.0,4.0,True,False,38.5690600000,-90.2743900000,4.90,5.00,5.00,4.90,5.00,4.90,True,True,True,True,True,True,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,143
5.00,rental unit,1,6.0,2.0,3.0,12.0,False,True,38.6036561760,-90.2071602471,0.00,0.00,0.00,0.00,0.00,0.00,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,285
4.55,home ,69,3.0,2.0,2.0,5.0,False,False,38.6272800000,-90.3273300000,4.30,4.60,4.90,4.80,4.80,4.70,True,True,True,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148
4.72,townhouse,112,2.0,1.0,2.0,4.0,True,False,39.0490500000,-94.4517000000,4.50,4.80,4.90,4.60,4.90,4.70,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,212
4.99,rental unit,98,2.0,1.0,1.0,4.0,True,False,38.6303500000,-90.2583500000,5.00,5.00,5.00,4.90,5.00,4.90,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,211
4.94,rental unit,405,3.0,1.0,3.0,7.0,True,False,38.6536400000,-90.2964100000,4.90,5.00,5.00,5.00,5.00,4.90,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,232
4.75,rental unit,190,1.0,1.0,1.0,2.0,False,False,38.6155000000,-90.2445800000,4.70,4.90,4.80,4.70,4.90,4.70,True,True,True,True,True,True,False,True,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,145
4.89,home ,9,1.0,1.0,1.0,3.0,False,False,38.6114400000,-90.2840200000,4.90,5.00,5.00,4.90,4.90,5.00,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,163
4.94,home ,18,6.0,3.5,4.0,9.0,True,False,38.5966284438,-90.2495934513,4.90,4.90,5.00,4.90,5.00,4.90,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,417
5.00,home ,41,2.0,1.0,1.0,4.0,True,False,38.6110000000,-90.2168000000,4.90,5.00,5.00,4.90,5.00,4.90,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,173
4.89,rental unit,109,2.0,1.0,1.0,3.0,True,False,38.6084200000,-90.2354500000,5.00,4.90,4.90,4.90,4.90,4.80,True,True,False,False,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,115
4.68,rental unit,257,2.0,1.0,1.0,4.0,False,False,38.6304900000,-90.2996100000,4.80,4.80,4.90,4.80,4.90,4.70,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,131
4.67,rental unit ,24,1.0,1.0,1.0,2.0,True,False,38.6463189200,-90.2583950407,4.50,4.90,5.00,4.90,4.90,4.80,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,158
4.96,rental unit ,145,1.0,1.0,1.0,2.0,True,False,38.6497600000,-90.2624200000,5.00,5.00,5.00,4.90,4.90,4.90,True,True,False,False,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,121
4.46,rental unit,39,1.0,1.0,1.0,2.0,False,False,38.6169800000,-90.2089600000,4.40,4.70,4.60,4.80,4.40,4.70,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,95
4.93,rental unit ,184,2.0,1.0,1.0,3.0,True,False,38.6304600000,-90.2600500000,4.90,5.00,5.00,4.90,4.90,4.90,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,171
4.88,rental unit,580,2.0,1.0,1.0,4.0,True,False,38.6064100000,-90.2850300000,4.90,5.00,5.00,4.90,5.00,4.90,True,True,True,True,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,89
4.00,rental unit,18,1.0,1.0,1.0,2.0,False,False,38.6014134322,-90.2072779914,4.20,4.40,4.30,4.30,4.20,4.20,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,107
4.97,Room,212,1.0,1.0,1.0,2.0,False,False,38.5858900000,-90.2197600000,5.00,5.00,5.00,4.80,5.00,5.00,True,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,96
4.76,serviced apartment,37,1.0,1.0,1.0,2.0,True,False,38.5950000000,-90.2809300000,4.80,4.80,4.70,5.00,4.80,4.80,True,True,True,True,True,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,108
4.90,rental unit ,10,3.0,1.0,1.0,4.0,True,False,38.6155365468,-90.2082175387,4.90,4.90,4.90,4.70,4.80,4.80,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,193
4.69,rental unit,71,1.0,1.0,1.0,2.0,False,False,38.6101700000,-90.2536800000,4.80,4.80,4.80,4.80,4.80,4.70,True,False,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,152
4.89,Room,788,2.0,1.0,1.0,3.0,True,False,38.6417000000,-90.2567000000,4.90,4.90,4.90,5.00,5.00,4.90,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90
5.00,home ,11,4.0,3.5,3.0,10.0,True,False,38.5983572510,-90.2189470474,4.90,5.00,5.00,4.80,4.90,4.60,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,535
4.90,Room,21,1.0,1.0,1.0,2.0,False,False,38.6571825481,-90.3068431993,4.70,4.90,4.90,5.00,5.00,4.90,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,67
4.75,condo ,68,1.0,1.0,1.0,3.0,False,False,38.6039200000,-90.2164100000,4.70,4.80,4.80,4.70,4.80,4.60,True,True,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,143
4.70,loft ,53,2.0,2.0,2.0,4.0,True,False,38.6287800000,-90.1951600000,4.70,4.90,4.90,4.70,4.90,4.70,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,277
4.93,rental unit ,112,2.0,1.0,1.0,3.0,True,False,38.6038800000,-90.2358300000,4.90,5.00,5.00,5.00,5.00,5.00,True,True,True,True,True,True,False,True,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,108
4.68,Room,25,1.0,1.5,1.0,2.0,False,False,38.6227700000,-90.2352300000,4.70,4.60,4.60,4.80,4.80,4.30,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68
4.80,rental unit,80,2.0,1.0,1.0,4.0,True,False,38.6076300000,-90.2048300000,5.00,4.90,4.90,4.40,5.00,4.80,True,True,True,True,True,True,False,True,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,187
4.50,rental unit,16,1.0,1.0,1.0,4.0,False,False,38.5969731501,-90.2519589399,4.60,4.70,4.60,4.40,4.70,4.60,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,91
